id,state,disease,count,percentage,SI_index
60,American Samoa,infectious mononucleosis,0,0.0,0.0
60,American Samoa,iron deficiency anemia,0,0.0,0.0
60,American Samoa,irritable bowel syndrome,0,0.0,0.0
60,American Samoa,irritable male syndrome,0,0.0,0.0
60,American Samoa,irritant diaper dermatitis,0,0.0,0.0
60,American Samoa,juvenile diabetes,0,0.0,0.0
60,American Samoa,liver tumour,0,0.0,0.0
60,American Samoa,melena,0,0.0,0.0
60,American Samoa,mucus in stool,0,0.0,0.0
60,American Samoa,muocardinal infraction,0,0.0,0.0
60,American Samoa,muscle cramps,0,0.0,0.0
60,American Samoa,muscle fatigue,0,0.0,0.0
60,American Samoa,nail biting,0,0.0,0.0
60,American Samoa,neck pain,0,0.0,0.0
60,American Samoa,nephropathy,0,0.0,0.0
60,American Samoa,obsessive compulsive disorder,0,0.0,0.0
60,American Samoa,osteoarthritis,0,0.0,0.0
60,American Samoa,osteomyelitis,0,0.0,0.0
60,American Samoa,osteoporosis,0,0.0,0.0
60,American Samoa,paranoid personality disorder,0,0.0,0.0
60,American Samoa,peptic ulcer,0,0.0,0.0
60,American Samoa,percasive development disorder,0,0.0,0.0
60,American Samoa,peripheral vascular disease,0,0.0,0.0
60,American Samoa,peyronie's disease,0,0.0,0.0
60,American Samoa,poliomyelitis,0,0.0,0.0
60,American Samoa,polycystic ovary syndrome,0,0.0,0.0
60,American Samoa,post nasal drip,0,0.0,0.0
60,American Samoa,posttraumatic stress,0,0.0,0.0
60,American Samoa,posttraumatic stress disorder,0,0.0,0.0
60,American Samoa,premenstrual syndrome,0,0.0,0.0
60,American Samoa,preterm birth,0,0.0,0.0
60,American Samoa,propecia,0,0.0,0.0
60,American Samoa,reactive attachment disorder,0,0.0,0.0
60,American Samoa,renal failure,0,0.0,0.0
60,American Samoa,restless legs syndrome,0,0.0,0.0
60,American Samoa,rheumatoid arthritis,0,0.0,0.0
60,American Samoa,ringworm,0,0.0,0.0
60,American Samoa,rosacea,0,0.0,0.0
60,American Samoa,schizoid personality disorder,0,0.0,0.0
60,American Samoa,sciatica,0,0.0,0.0
60,American Samoa,skin cancer,0,0.0,0.0
60,American Samoa,sleep disorder,0,0.0,0.0
60,American Samoa,social anxiety disorder,0,0.0,0.0
60,American Samoa,staphylococcus aureus,0,0.0,0.0
60,American Samoa,stomach cancer,0,0.0,0.0
60,American Samoa,streptococcal pharyngitis,0,0.0,0.0
60,American Samoa,sudden infant death syndrome,0,0.0,0.0
60,American Samoa,sunburn,0,0.0,0.0
60,American Samoa,systemic lupus erythematosus,0,0.0,0.0
60,American Samoa,tooth decay,0,0.0,0.0
60,American Samoa,traumatic brain injury,0,0.0,0.0
60,American Samoa,urinary tract infection,0,0.0,0.0
60,American Samoa,varicose veins,0,0.0,0.0
60,American Samoa,williams syndrome,0,0.0,0.0
4,Arizona,depression,13509,22.74,-26.8365534089
4,Arizona,cancer,13231,22.28,-29.9934456957
4,Arizona,anxiety,8480,14.28,-29.4968325471
4,Arizona,fever,1942,3.27,1.07629763131
4,Arizona,burns,1721,2.9,-4.41201626961
4,Arizona,flu,1452,2.44,-13.921976584
4,Arizona,diabetes,1404,2.36,-3.52251424502
4,Arizona,acne,1379,2.32,-6.21796954315
4,Arizona,headache,1366,2.3,-11.6495534407
4,Arizona,autism,1129,1.9,16.6537466785
4,Arizona,disabilities,1051,1.77,7.75137963844
4,Arizona,hiv,865,1.46,-22.8973641619
4,Arizona,aids,744,1.25,2.94700268817
4,Arizona,brain cancer,715,1.2,-20.2725174825
4,Arizona,obesity,615,1.04,-28.9319674797
4,Arizona,scars,519,0.87,1.09506743738
4,Arizona,prostate cancer,429,0.72,9.18289044289
4,Arizona,breast cancer,427,0.72,-32.5338173302
4,Arizona,epilepsy,367,0.62,14.9719618528
4,Arizona,asthma,335,0.56,9.12838805969
4,Arizona,brain tumor,323,0.54,-28.436625387
4,Arizona,arthritis,314,0.53,5.02277070064
4,Arizona,back pain,301,0.51,-28.7873089701
4,Arizona,allergy,274,0.46,3.75419708029
4,Arizona,leukemia,251,0.42,2.31135458167
4,Arizona,diarrhea,249,0.42,7.38767068276
4,Arizona,panic attack,233,0.39,-56.2543776824
4,Arizona,memory loss,232,0.39,-21.7570689655
4,Arizona,fracture,220,0.37,-4.81872727272
4,Arizona,pneumonia,203,0.34,-0.377684729062
4,Arizona,heartburn,202,0.34,-15.2044554455
4,Arizona,hypertension,195,0.33,-1.29441025641
4,Arizona,itching,191,0.32,3.62109947643
4,Arizona,down syndrome,189,0.32,8.87518518518
4,Arizona,lung cancer,184,0.31,-47.1211413043
4,Arizona,infertility,176,0.3,-1.30897727273
4,Arizona,hepatitis,159,0.27,-11.0986792452
4,Arizona,phobia,155,0.26,-34.0443870967
4,Arizona,menopause,148,0.25,19.6930405405
4,Arizona,snoring,144,0.24,1.57770833334
4,Arizona,bipolar disorder,138,0.23,-51.9802898551
4,Arizona,cholesterol,129,0.22,-6.45558139535
4,Arizona,eating disorders,127,0.21,-20.687480315
4,Arizona,alzheimer's disease,116,0.2,12.5352586207
4,Arizona,dyslexia,115,0.19,8.682
4,Arizona,fibromyalgia,109,0.18,-2.29137614678
4,Arizona,parkinson's disease,98,0.16,5.03959183673
4,Arizona,malaria,94,0.16,-14.7027659574
4,Arizona,personality disorder,94,0.16,-29.2439361702
4,Arizona,vertigo,91,0.15,13.9078021978
4,Arizona,miscarriage,89,0.15,0.801235955056
4,Arizona,gonorrhea,87,0.15,27.026321839
4,Arizona,influenza,82,0.14,-5.94743902439
4,Arizona,schizophrenia,76,0.13,-13.0257894737
4,Arizona,ovarian cancer,75,0.13,-40.2384
4,Arizona,dehydration,73,0.12,-15.5397260274
4,Arizona,heart failure,72,0.12,-29.485
4,Arizona,rotator cuff,72,0.12,-8.39833333334
4,Arizona,endometriosis,60,0.1,4.44433333334
4,Arizona,gout,56,0.09,-6.41642857143
4,Arizona,skin cancer,56,0.09,-31.3507142857
4,Arizona,sunburn,55,0.09,1.50127272727
4,Arizona,hives,54,0.09,-9.57333333333
4,Arizona,psoriasis,50,0.08,8.1964
4,Arizona,syphilis,50,0.08,-15.0364
4,Arizona,tuberculosis,49,0.08,0.266530612245
4,Arizona,testicular cancer,44,0.07,-21.3845454545
4,Arizona,dandruff,41,0.07,13.2319512195
4,Arizona,mesothelioma,41,0.07,10.0782926829
4,Arizona,wart,40,0.07,-5.84375
4,Arizona,bad breath,39,0.07,-45.1966666667
4,Arizona,smallpox,39,0.07,-11.1141025641
4,Arizona,freckle,38,0.06,9.80052631579
4,Arizona,sciatica,38,0.06,5.06184210526
4,Arizona,cardiovascular disease,37,0.06,-23.3983783783
4,Arizona,joint pain,36,0.06,-5.99694444444
4,Arizona,osteoporosis,36,0.06,-8.74083333333
4,Arizona,celiac disease,34,0.06,1.92882352941
4,Arizona,anemia,32,0.05,-10.9634375
4,Arizona,erectile dysfunction,32,0.05,-29.7634375
4,Arizona,cervical cancer,29,0.05,-56.0503448276
4,Arizona,deafness,29,0.05,-11.0224137931
4,Arizona,multiple sclerosis,26,0.04,15.4511538461
4,Arizona,neck pain,26,0.04,-29.4215384615
4,Arizona,osteoarthritis,24,0.04,14.3808333333
4,Arizona,ulcers,24,0.04,-13.5791666667
4,Arizona,traumatic brain injury,23,0.04,-36.2660869565
4,Arizona,infectious diseases,22,0.04,21.0968181818
4,Arizona,alopecia,21,0.04,5.96380952381
4,Arizona,hemorrhoids,21,0.04,12.5957142858
4,Arizona,rheumatoid arthritis,21,0.04,32.5295238095
4,Arizona,borderline personality disorder,19,0.03,-21.5468421053
4,Arizona,hypothyroidism,19,0.03,-7.97368421051
4,Arizona,tooth decay,19,0.03,-25.8042105263
4,Arizona,colorectal cancer,17,0.03,-26.9776470588
4,Arizona,muscle pain,17,0.03,-13.3652941176
4,Arizona,ear infections,16,0.03,3.06125
4,Arizona,kidney stone,16,0.03,8.45687500002
4,Arizona,nail biting,14,0.02,25.2357142857
4,Arizona,sclerosis,14,0.02,12.7257142857
4,Arizona,hemorrhage,13,0.02,-7.62000000001
4,Arizona,preterm birth,13,0.02,12.4692307692
4,Arizona,bone cancer,11,0.02,-14.3818181818
4,Arizona,sexually transmitted disease,10,0.02,2.999
4,Arizona,stomach cancer,10,0.02,-48.013
4,Arizona,head lice,9,0.02,-5.42222222222
4,Arizona,rosacea,9,0.02,0.580000000013
4,Arizona,varicose veins,9,0.02,17.3833333333
4,Arizona,bladder cancer,8,0.01,-58.13
4,Arizona,canker sores,8,0.01,-31.9775
4,Arizona,carpal tunnel syndrome,8,0.01,-5.985
4,Arizona,ringworm,8,0.01,13.94125
4,Arizona,crohn's disease,7,0.01,-9.57857142857
4,Arizona,eye problems,7,0.01,-22.9657142857
4,Arizona,juvenile diabetes,7,0.01,15.2971428571
4,Arizona,sleep disorder,6,0.01,-28.2516666667
4,Arizona,antisocial personality disorder,5,0.01,-33.352
4,Arizona,candidiasis,5,0.01,-12.358
4,Arizona,dermatitis,5,0.01,31.964
4,Arizona,bedwetting,4,0.01,-12.765
4,Arizona,body dysmorphic disorder,4,0.01,-71.795
4,Arizona,bursitis,4,0.01,4.3275
4,Arizona,conjunctivitis,4,0.01,33.9775
4,Arizona,diabetes mellitus,4,0.01,-15.3825
4,Arizona,renal failure,4,0.01,4.93
4,Arizona,sinusitis,4,0.01,-19.765
4,Arizona,social anxiety disorder,4,0.01,-54.46
4,Arizona,altitude sickness,3,0.01,-36.2233333333
4,Arizona,diverticulitis,3,0.01,-17.5566666667
4,Arizona,gastroesophageal reflux,3,0.01,-15.1633333333
4,Arizona,melena,3,0.01,9.57666666667
4,Arizona,muscle cramps,3,0.01,29.7266666667
4,Arizona,muscle fatigue,3,0.01,-5.15333333333
4,Arizona,nephropathy,3,0.01,6.74333333333
4,Arizona,obsessive compulsive disorder,3,0.01,-29.41
4,Arizona,posttraumatic stress,3,0.01,-67.05
4,Arizona,posttraumatic stress disorder,3,0.01,-67.05
4,Arizona,scabies,3,0.01,-61.5166666667
4,Arizona,tennis elbow,3,0.01,-19.56
4,Arizona,urinary tract infection,3,0.01,-5.03666666667
4,Arizona,andropause,2,0.0,15.91
4,Arizona,anorexia nervosa,2,0.0,-40.775
4,Arizona,gallbladder disease,2,0.0,16.275
4,Arizona,gallstone,2,0.0,0.0
4,Arizona,gynecomastia,2,0.0,3.86
4,Arizona,hyperthyroidism,2,0.0,-34.04
4,Arizona,irritable bowel syndrome,2,0.0,-50.11
4,Arizona,polycystic ovary syndrome,2,0.0,14.8
4,Arizona,propecia,2,0.0,42.595
4,Arizona,acute bronchitis,1,0.0,22.63
4,Arizona,asperger syndrome,1,0.0,0.0
4,Arizona,deep vein thrombosis,1,0.0,0.0
4,Arizona,dissociative identity disorder,1,0.0,2.58
4,Arizona,gum diseases,1,0.0,-65.97
4,Arizona,herniated discs,1,0.0,34.0
4,Arizona,hiatal hernia,1,0.0,0.0
4,Arizona,hyperglycemia,1,0.0,38.18
4,Arizona,osteomyelitis,1,0.0,59.51
4,Arizona,penis enlargement,1,0.0,0.0
4,Arizona,peyronie's disease,1,0.0,-69.08
4,Arizona,post nasal drip,1,0.0,0.0
4,Arizona,restless legs syndrome,1,0.0,12.8
4,Arizona,skin rash,1,0.0,-65.97
4,Arizona,williams syndrome,1,0.0,51.06
4,Arizona,acute respiratory syndrome,0,0.0,0.0
4,Arizona,avoidant personality disorder,0,0.0,0.0
4,Arizona,benign prostatic hyperplasia,0,0.0,0.0
4,Arizona,bovine spongiform encephalopathy,0,0.0,0.0
4,Arizona,chronic childhood arthritis,0,0.0,0.0
4,Arizona,cradle cap,0,0.0,0.0
4,Arizona,dependent personality disorder,0,0.0,0.0
4,Arizona,dysfunctional uterine bleeding,0,0.0,0.0
4,Arizona,ear problems,0,0.0,0.0
4,Arizona,edwards syndrome,0,0.0,0.0
4,Arizona,genitak wart,0,0.0,0.0
4,Arizona,gloerulonephritis,0,0.0,0.0
4,Arizona,heal pain,0,0.0,0.0
4,Arizona,heart stroke,0,0.0,0.0
4,Arizona,herpes simplex,0,0.0,0.0
4,Arizona,historic personality disorder,0,0.0,0.0
4,Arizona,infectious mononucleosis,0,0.0,0.0
4,Arizona,iron deficiency anemia,0,0.0,0.0
4,Arizona,irritable male syndrome,0,0.0,0.0
4,Arizona,irritant diaper dermatitis,0,0.0,0.0
4,Arizona,liver tumour,0,0.0,0.0
4,Arizona,mucus in stool,0,0.0,0.0
4,Arizona,muocardinal infraction,0,0.0,0.0
4,Arizona,paranoid personality disorder,0,0.0,0.0
4,Arizona,peptic ulcer,0,0.0,0.0
4,Arizona,percasive development disorder,0,0.0,0.0
4,Arizona,peripheral vascular disease,0,0.0,0.0
4,Arizona,poliomyelitis,0,0.0,0.0
4,Arizona,premenstrual syndrome,0,0.0,0.0
4,Arizona,reactive attachment disorder,0,0.0,0.0
4,Arizona,schizoid personality disorder,0,0.0,0.0
4,Arizona,staphylococcus aureus,0,0.0,0.0
4,Arizona,streptococcal pharyngitis,0,0.0,0.0
4,Arizona,sudden infant death syndrome,0,0.0,0.0
4,Arizona,systemic lupus erythematosus,0,0.0,0.0
4,Arizona,termination of pregnancy,0,0.0,0.0
5,Arkansas,cancer,4930,28.43,-32.9004056795
5,Arkansas,depression,3353,19.34,-29.2231345064
5,Arkansas,anxiety,2262,13.05,-25.898143236
5,Arkansas,burns,483,2.79,-3.97743271222
5,Arkansas,flu,482,2.78,-13.0917427386
5,Arkansas,diabetes,459,2.65,-5.80498910676
5,Arkansas,headache,439,2.53,-8.30637813212
5,Arkansas,fever,435,2.51,3.45413793104
5,Arkansas,autism,377,2.17,9.02981432361
5,Arkansas,acne,305,1.76,-13.2480983606
5,Arkansas,hiv,256,1.48,-19.7636328125
5,Arkansas,disabilities,223,1.29,10.615470852
5,Arkansas,obesity,183,1.06,-30.2520765027
5,Arkansas,aids,182,1.05,3.88478021978
5,Arkansas,scars,181,1.04,-1.6070718232
5,Arkansas,brain cancer,168,0.97,-15.7836309524
5,Arkansas,breast cancer,116,0.67,-37.7193965517
5,Arkansas,itching,112,0.65,-1.68678571429
5,Arkansas,prostate cancer,106,0.61,-3.26943396227
5,Arkansas,arthritis,97,0.56,4.22680412372
5,Arkansas,brain tumor,93,0.54,-27.1666666667
5,Arkansas,heartburn,80,0.46,-14.388
5,Arkansas,back pain,75,0.43,-38.2965333333
5,Arkansas,leukemia,75,0.43,2.72466666667
5,Arkansas,panic attack,74,0.43,-57.1637837838
5,Arkansas,lung cancer,73,0.42,-41.6028767123
5,Arkansas,diarrhea,72,0.42,10.2888888889
5,Arkansas,asthma,71,0.41,-3.67394366197
5,Arkansas,pneumonia,70,0.4,-11.6772857143
5,Arkansas,epilepsy,69,0.4,15.1655072464
5,Arkansas,memory loss,66,0.38,-21.3415151515
5,Arkansas,down syndrome,59,0.34,4.88898305085
5,Arkansas,fracture,59,0.34,1.96779661017
5,Arkansas,snoring,59,0.34,4.58610169492
5,Arkansas,phobia,50,0.29,-33.2528
5,Arkansas,allergy,47,0.27,-0.322765957447
5,Arkansas,eating disorders,47,0.27,-43.9578723404
5,Arkansas,hepatitis,43,0.25,-7.35953488372
5,Arkansas,miscarriage,41,0.24,5.51170731707
5,Arkansas,parkinson's disease,39,0.22,0.443333333333
5,Arkansas,cholesterol,38,0.22,-18.9781578948
5,Arkansas,ovarian cancer,38,0.22,-34.4021052632
5,Arkansas,endometriosis,35,0.2,-5.872
5,Arkansas,bipolar disorder,33,0.19,-63.3921212121
5,Arkansas,dyslexia,33,0.19,5.18727272727
5,Arkansas,hypertension,30,0.17,-4.40833333334
5,Arkansas,alzheimer's disease,29,0.17,3.35896551724
5,Arkansas,heart failure,26,0.15,-32.1311538462
5,Arkansas,malaria,26,0.15,-27.8157692308
5,Arkansas,schizophrenia,24,0.14,-5.44708333334
5,Arkansas,dehydration,23,0.13,-33.0939130435
5,Arkansas,infertility,23,0.13,-0.91652173913
5,Arkansas,personality disorder,22,0.13,-8.425
5,Arkansas,menopause,21,0.12,9.04142857144
5,Arkansas,alopecia,19,0.11,2.3047368421
5,Arkansas,fibromyalgia,19,0.11,12.4352631579
5,Arkansas,gout,19,0.11,10.1421052632
5,Arkansas,hives,19,0.11,-18.5310526316
5,Arkansas,cervical cancer,17,0.1,-30.4547058824
5,Arkansas,rotator cuff,17,0.1,1.92294117647
5,Arkansas,gonorrhea,16,0.09,26.80125
5,Arkansas,influenza,16,0.09,-4.906875
5,Arkansas,wart,16,0.09,-3.46625
5,Arkansas,ulcers,15,0.09,-26.828
5,Arkansas,vertigo,15,0.09,27.7706666667
5,Arkansas,hemorrhoids,14,0.08,3.975
5,Arkansas,dandruff,13,0.07,23.3792307692
5,Arkansas,hemorrhage,13,0.07,-2.26
5,Arkansas,preterm birth,13,0.07,-16.9138461539
5,Arkansas,smallpox,12,0.07,1.0225
5,Arkansas,mesothelioma,11,0.06,27.9663636364
5,Arkansas,testicular cancer,11,0.06,12.0972727273
5,Arkansas,cardiovascular disease,10,0.06,-39.24
5,Arkansas,sunburn,10,0.06,-27.843
5,Arkansas,tuberculosis,10,0.06,-6.475
5,Arkansas,multiple sclerosis,9,0.05,6.17111111111
5,Arkansas,osteoporosis,9,0.05,18.3733333333
5,Arkansas,anemia,8,0.05,-3.6
5,Arkansas,kidney stone,8,0.05,23.43875
5,Arkansas,sclerosis,8,0.05,28.21125
5,Arkansas,stomach cancer,8,0.05,-35.2425
5,Arkansas,syphilis,8,0.05,-7.91375000001
5,Arkansas,tooth decay,8,0.05,-14.6475
5,Arkansas,borderline personality disorder,7,0.04,-39.7114285714
5,Arkansas,dissociative identity disorder,7,0.04,-49.1042857143
5,Arkansas,erectile dysfunction,7,0.04,-11.0357142857
5,Arkansas,deafness,6,0.03,-4.54333333333
5,Arkansas,hyperglycemia,5,0.03,0.0
5,Arkansas,skin cancer,5,0.03,-32.996
5,Arkansas,traumatic brain injury,5,0.03,-57.426
5,Arkansas,bad breath,4,0.02,-11.205
5,Arkansas,bladder cancer,4,0.02,-71.875
5,Arkansas,carpal tunnel syndrome,4,0.02,-2.3425
5,Arkansas,freckle,4,0.02,26.645
5,Arkansas,joint pain,4,0.02,-2.3675
5,Arkansas,muscle pain,4,0.02,3.385
5,Arkansas,osteoarthritis,4,0.02,-8.255
5,Arkansas,psoriasis,4,0.02,-10.9725
5,Arkansas,scabies,4,0.02,-17.4875
5,Arkansas,sciatica,4,0.02,17.64
5,Arkansas,celiac disease,3,0.02,-30.1166666667
5,Arkansas,conjunctivitis,3,0.02,-33.8133333333
5,Arkansas,head lice,3,0.02,-15.4066666667
5,Arkansas,hypothyroidism,3,0.02,-16.4633333333
5,Arkansas,neck pain,3,0.02,-3.12333333333
5,Arkansas,rheumatoid arthritis,3,0.02,-11.9833333333
5,Arkansas,sudden infant death syndrome,3,0.02,-28.7033333333
5,Arkansas,body dysmorphic disorder,2,0.01,-52.485
5,Arkansas,bone cancer,2,0.01,-35.015
5,Arkansas,bursitis,2,0.01,-24.695
5,Arkansas,canker sores,2,0.01,-31.19
5,Arkansas,colorectal cancer,2,0.01,-80.845
5,Arkansas,crohn's disease,2,0.01,10.115
5,Arkansas,dermatitis,2,0.01,-21.2
5,Arkansas,diverticulitis,2,0.01,-40.63
5,Arkansas,ear infections,2,0.01,36.005
5,Arkansas,eye problems,2,0.01,-10.71
5,Arkansas,hyperthyroidism,2,0.01,0.0
5,Arkansas,iron deficiency anemia,2,0.01,32.985
5,Arkansas,muscle cramps,2,0.01,36.12
5,Arkansas,nail biting,2,0.01,-7.005
5,Arkansas,sleep disorder,2,0.01,-19.125
5,Arkansas,varicose veins,2,0.01,-19.09
5,Arkansas,asperger syndrome,1,0.01,59.94
5,Arkansas,candidiasis,1,0.01,-61.24
5,Arkansas,dependent personality disorder,1,0.01,-40.19
5,Arkansas,gastroesophageal reflux,1,0.01,-82.64
5,Arkansas,heal pain,1,0.01,77.17
5,Arkansas,herniated discs,1,0.01,-2.58
5,Arkansas,hiatal hernia,1,0.01,-22.63
5,Arkansas,infectious diseases,1,0.01,0.0
5,Arkansas,melena,1,0.01,15.13
5,Arkansas,obsessive compulsive disorder,1,0.01,81.76
5,Arkansas,polycystic ovary syndrome,1,0.01,-75.06
5,Arkansas,posttraumatic stress,1,0.01,-44.04
5,Arkansas,posttraumatic stress disorder,1,0.01,-44.04
5,Arkansas,renal failure,1,0.01,0.0
5,Arkansas,ringworm,1,0.01,-12.6
5,Arkansas,rosacea,1,0.01,41.99
5,Arkansas,sexually transmitted disease,1,0.01,0.0
5,Arkansas,skin rash,1,0.01,-67.05
5,Arkansas,social anxiety disorder,1,0.01,-10.27
5,Arkansas,staphylococcus aureus,1,0.01,0.0
5,Arkansas,tennis elbow,1,0.01,80.2
5,Arkansas,acute bronchitis,0,0.0,0.0
5,Arkansas,acute respiratory syndrome,0,0.0,0.0
5,Arkansas,altitude sickness,0,0.0,0.0
5,Arkansas,andropause,0,0.0,0.0
5,Arkansas,anorexia nervosa,0,0.0,0.0
5,Arkansas,antisocial personality disorder,0,0.0,0.0
5,Arkansas,avoidant personality disorder,0,0.0,0.0
5,Arkansas,bedwetting,0,0.0,0.0
5,Arkansas,benign prostatic hyperplasia,0,0.0,0.0
5,Arkansas,bovine spongiform encephalopathy,0,0.0,0.0
5,Arkansas,chronic childhood arthritis,0,0.0,0.0
5,Arkansas,cradle cap,0,0.0,0.0
5,Arkansas,deep vein thrombosis,0,0.0,0.0
5,Arkansas,diabetes mellitus,0,0.0,0.0
5,Arkansas,dysfunctional uterine bleeding,0,0.0,0.0
5,Arkansas,ear problems,0,0.0,0.0
5,Arkansas,edwards syndrome,0,0.0,0.0
5,Arkansas,gallbladder disease,0,0.0,0.0
5,Arkansas,gallstone,0,0.0,0.0
5,Arkansas,genitak wart,0,0.0,0.0
5,Arkansas,gloerulonephritis,0,0.0,0.0
5,Arkansas,gum diseases,0,0.0,0.0
5,Arkansas,gynecomastia,0,0.0,0.0
5,Arkansas,heart stroke,0,0.0,0.0
5,Arkansas,herpes simplex,0,0.0,0.0
5,Arkansas,historic personality disorder,0,0.0,0.0
5,Arkansas,infectious mononucleosis,0,0.0,0.0
5,Arkansas,irritable bowel syndrome,0,0.0,0.0
5,Arkansas,irritable male syndrome,0,0.0,0.0
5,Arkansas,irritant diaper dermatitis,0,0.0,0.0
5,Arkansas,juvenile diabetes,0,0.0,0.0
5,Arkansas,liver tumour,0,0.0,0.0
5,Arkansas,mucus in stool,0,0.0,0.0
5,Arkansas,muocardinal infraction,0,0.0,0.0
5,Arkansas,muscle fatigue,0,0.0,0.0
5,Arkansas,nephropathy,0,0.0,0.0
5,Arkansas,osteomyelitis,0,0.0,0.0
5,Arkansas,paranoid personality disorder,0,0.0,0.0
5,Arkansas,penis enlargement,0,0.0,0.0
5,Arkansas,peptic ulcer,0,0.0,0.0
5,Arkansas,percasive development disorder,0,0.0,0.0
5,Arkansas,peripheral vascular disease,0,0.0,0.0
5,Arkansas,peyronie's disease,0,0.0,0.0
5,Arkansas,poliomyelitis,0,0.0,0.0
5,Arkansas,post nasal drip,0,0.0,0.0
5,Arkansas,premenstrual syndrome,0,0.0,0.0
5,Arkansas,propecia,0,0.0,0.0
5,Arkansas,reactive attachment disorder,0,0.0,0.0
5,Arkansas,restless legs syndrome,0,0.0,0.0
5,Arkansas,schizoid personality disorder,0,0.0,0.0
5,Arkansas,sinusitis,0,0.0,0.0
5,Arkansas,streptococcal pharyngitis,0,0.0,0.0
5,Arkansas,systemic lupus erythematosus,0,0.0,0.0
5,Arkansas,termination of pregnancy,0,0.0,0.0
5,Arkansas,urinary tract infection,0,0.0,0.0
5,Arkansas,williams syndrome,0,0.0,0.0
6,California,cancer,88800,22.18,-29.5269012388
6,California,depression,84785,21.18,-27.2592033969
6,California,anxiety,55713,13.92,-28.3511085384
6,California,diabetes,12612,3.15,-4.73771725341
6,California,fever,12292,3.07,-1.24473560039
6,California,burns,10204,2.55,-5.48230595844
6,California,flu,9818,2.45,-10.599385822
6,California,autism,9458,2.36,13.7968238528
6,California,acne,9316,2.33,-7.78991305281
6,California,headache,8971,2.24,-10.3695864452
6,California,hiv,6901,1.72,-13.4022069265
6,California,aids,5360,1.34,1.47019962687
6,California,disabilities,5236,1.31,9.83040870894
6,California,obesity,4753,1.19,-27.3644035346
6,California,breast cancer,4244,1.06,-32.2716446749
6,California,brain cancer,3920,0.98,-21.1747117347
6,California,scars,3895,0.97,0.0941617458253
6,California,prostate cancer,3379,0.84,6.64914471738
6,California,arthritis,3023,0.76,5.5307740655
6,California,epilepsy,2399,0.6,13.7089954148
6,California,lung cancer,2173,0.54,-46.2166405891
6,California,hepatitis,2024,0.51,-9.71506917
6,California,diarrhea,1860,0.46,11.4552849462
6,California,asthma,1854,0.46,0.846526429351
6,California,back pain,1750,0.44,-25.0789771429
6,California,pneumonia,1701,0.42,-2.65905937684
6,California,panic attack,1631,0.41,-51.6246965052
6,California,allergy,1584,0.4,2.09256313132
6,California,cholesterol,1509,0.38,-1.84983432736
6,California,itching,1508,0.38,8.62706233422
6,California,heartburn,1391,0.35,-14.264658519
6,California,memory loss,1390,0.35,-21.1897769784
6,California,brain tumor,1388,0.35,-11.7744092219
6,California,snoring,1381,0.34,4.19198406951
6,California,leukemia,1380,0.34,5.49272463768
6,California,fracture,1351,0.34,-2.36904515174
6,California,hypertension,1241,0.31,-2.66978243352
6,California,down syndrome,1022,0.26,6.7687964775
6,California,ovarian cancer,990,0.25,-64.2717777778
6,California,infertility,949,0.24,6.44637513172
6,California,eating disorders,916,0.23,-25.3721943231
6,California,dyslexia,906,0.23,10.4800551876
6,California,parkinson's disease,826,0.21,8.65299031477
